number,docID,edinetCode,filerName,disclosureStatusFlg,xbrlFlg
453,S1003PRI,E02030,株式会社日本マイクロニクス,0,1
454,S1003PLA,E06025,ニュー・サウス・ウェールズ財務公社,0,0
455,S1003Q6P,E05280,株式会社アドバンスクリエイト,0,1
456,S1003PTD,E05620,株式会社アイレップ,0,1
457,S1003Q6Z,E05288,株式会社ＣＳＳホールディングス,0,1
458,S1003Q7J,E27394,株式会社オークファン,0,1
459,S1003PUM,E05395,株式会社フォーシーズホールディングス,0,1
460,S1003Q8G,E05419,株式会社キャリアデザインセンター,0,1
461,S1003P6H,E02982,株式会社　タイセイ,0,1
462,S1003PXI,E24651,株式会社ＦＰＧ,0,1
463,S1003Q99,E00299,コーアツ工業株式会社,0,1
464,S1003QE6,E04165,南国交通株式会社,0,1
465,S1003P9M,E04888,サコス株式会社,0,1
466,S1003Q17,E04635,株式会社花屋敷ゴルフ倶楽部,0,1
467,S1003QBO,E05243,日本エス・エイチ・エル株式会社,0,1
468,S1003Q4R,E04807,株式会社　ＴＫＣ,0,1
469,S1003Q3Y,E00268,株式会社　ヤマウラ,0,1
471,S1003QIR,E02494,株式会社ニックス,0,1
472,S1003QKH,E04365,株式会社ユーラシア旅行社,0,1
473,S1003Q72,E02922,株式会社イメージワン,0,1
474,S1003PVF,E02537,株式会社日教販,0,1
475,S1003QAJ,E00699,株式会社東洋経済新報社,0,1
476,S1003QD8,E30537,株式会社フィックスターズ,0,1
477,S1003PWI,E05492,フィンテック　グローバル株式会社,0,1
478,S1003QCP,E30836,株式会社ロックオン,0,1
479,S1003OKZ,E03732,株式会社エム・オー・エー基金,0,1
480,S1003QN9,E02720,株式会社ハナテン,0,1
481,S1003Q0G,E03340,株式会社ダイイチ,0,1
482,S1003QFL,E02468,株式会社フード・プラネット,0,1
483,S1003QI6,E04646,備南観光開発株式会社,0,1
484,S1003PY0,E04667,道後観光ゴルフ株式会社,0,1
485,S1003QBK,E03259,株式会社コナカ,0,1
486,S1003QBC,E05144,株式会社ブイシンク,0,1
487,S1003QR0,E23465,ＳＨＯ－ＢＩ株式会社,0,1
488,S1003QWO,E04739,株式会社　明世カントリークラブ,0,1
489,S1003QWP,E04915,大黒屋グローバルホールディング株式会社,0,1
490,S1003QWU,E31019,株式会社クラウドワークス,0,1
491,S1003ONS,E05817,マイクロソフトコーポレーション,0,0
492,S1003QNW,E06033,西オーストラリア州理財公社,0,0
493,S1003QXF,E31029,ＳＦＰホールディングス株式会社,0,1
494,S1003QJL,E27815,株式会社サンワカンパニー,0,1
495,S1003QYT,E00350,東福製粉株式会社,0,1
496,S1003QJD,E27877,株式会社システム情報,0,1
497,S1003QSM,E04618,北陸観光開発株式会社,0,1
498,S1003R1E,E30856,株式会社リアルワールド,0,1
499,S1003P8R,E05845,テルストラ・コーポレーション・リミテッド,0,0
500,S1003R7B,E04648,呉羽観光株式会社,0,1
501,S1003QDF,E03485,株式会社東京一番フーズ,0,1
502,S1003R38,E03314,株式会社　梅の花,0,1
503,S1003R1K,E27615,夢展望株式会社,0,1
504,S1003R7Z,E05073,株式会社トスネット,0,1
505,S1003O20,E05821,ワイ・ティー・エル・コーポレーション・バーハッド,0,0
506,S1003RBS,E02476,マジェスティゴルフ株式会社,0,1
507,S1003QD0,E05509,ジャパンベストレスキューシステム株式会社,0,1
508,S1003R88,E00745,株式会社ウェッジホールディングス,0,1
509,S1003RCH,E30461,株式会社みんなのウェディング,0,1
510,S1003QWT,E02796,株式会社アドバンス,0,1
511,S1003R4C,E30650,メドピア株式会社,0,1
512,S1003PTF,E06036,クイーンズランド州財務公社,0,0
513,S1003R2U,E05421,株式会社ウェブクルー,0,1
514,S1003R2L,E27842,株式会社オープンハウス,0,1
515,S1003RFF,E05633,株式会社アルファクス・フード・システム,0,1
516,S1003R3P,E03347,株式会社まんだらけ,0,1
517,S1003RHA,E00263,株式会社アジアゲートホールディングス,0,1
518,S1003RF8,E02978,株式会社レッド・プラネット・ジャパン,0,1
519,S1003R2S,E05750,ナショナル・オーストラリア・バンク・リミテッド,0,0
520,S1003SUL,E25517,エスエフジェー・キャピタル・リミテッド　（ＳＦＪ　Ｃａｐｉｔａｌ　Ｌｉｍｉｔｅｄ）,0,1
521,S1003TTN,E02401,株式会社オリバー,0,1
522,S1003TYM,E05015,株式会社キタック,0,1
523,S1003U4Q,E03336,株式会社トップカルチャー,0,1
524,S1003V3K,E00555,太陽毛絲紡績株式会社,0,1
525,S1003VCW,E30446,ヴォルフガング株式会社,0,1
526,S1003VF4,E04042,サーラ住宅株式会社,0,1
527,S1003VE3,E05286,株式会社学情,0,1
528,S1003V2R,E02204,株式会社ハイレックスコーポレーション,0,1
529,S1003VHF,E01012,イハラケミカル工業株式会社,0,1
530,S1003VHW,E05376,株式会社ソフトウェア・サービス,0,1
531,S1003VIY,E01053,萩原工業株式会社,0,1
532,S1003VJQ,E04077,株式会社アールエイジ,0,1
533,S1003VWD,E00915,ナトコ株式会社,0,1
534,S1003W21,E02232,エイケン工業株式会社,0,1
535,S1003W42,E04013,ファースト住建株式会社,0,1
536,S1003VGF,E02376,株式会社ミロク,0,1
537,S1003W3M,E04654,株式会社三好ゴルフ倶楽部,0,1
538,S1003VWP,E04862,株式会社カナモト,0,1
539,S1003VCJ,E00197,株式会社日本ハウスホールディングス,0,1
540,S1003W8R,E02392,株式会社ＴＡＳＡＫＩ,0,1
541,S1003VUR,E05353,株式会社ケア２１,0,1
542,S1003W91,E00240,株式会社土屋ホールディングス,0,1
543,S1003WB1,E00503,アヲハタ株式会社,0,1
544,S1003W82,E02681,正栄食品工業株式会社,0,1
545,S1003WCO,E05277,ロングライフホールディング株式会社,0,1
548,S1003W1X,E24550,アイ・ケイ・ケイ株式会社,0,1
549,S1003W7C,E05516,株式会社システム　ディ,0,1
550,S1003VNQ,E04979,パーク二四株式会社（定款上の商号　パーク２４株式会社）,0,1
551,S1003W24,E25682,株式会社モルフォ,0,1
552,S1003W8L,E01705,巴工業株式会社,0,1
553,S1003W7G,E05356,スリープログループ株式会社,0,1
554,S1003WLI,E02999,株式会社神戸物産,0,1
555,S1003W65,E01170,株式会社オハラ,0,1
556,S1003VI9,E03886,日本土地建物株式会社,0,1
557,S1003VW0,E00639,株式会社オービス,0,1
558,S1003WNW,E02742,泉州電業株式会社,0,1
559,S1003WI7,E25969,ベルグアース株式会社,0,1
560,S1003VIN,E00828,クミアイ化学工業株式会社,0,1
561,S1003WGI,E02570,小林産業株式会社,0,1
562,S1003WNS,E04358,株式会社エイチ・アイ・エス,0,1
563,S1003WU8,E00748,株式会社ウイルコホールディングス,0,1
564,S1003WP4,E03315,株式会社　フジ・コーポレーション,0,1
565,S1003WH4,E03375,株式会社　くらコーポレーション,0,1
566,S1004542,E03408,株式会社サーラコーポレーション,0,1
567,S10045CR,E01603,株式会社不二越,0,1
568,S10045I4,E02395,象印マホービン株式会社,0,1
569,S1003YDL,E02722,北恵株式会社,0,1
570,S1003ZS8,E00855,大阪有機化学工業株式会社,0,1
571,S10045AK,E01377,オーエスジー株式会社,0,1
573,S10046KN,E00636,株式会社ノダ,0,1
574,S10046GC,E01370,日本フイルコン株式会社,0,1
575,S100469F,E04213,株式会社キユーソー流通システム,0,1
576,S10046HT,E01009,サンケイ化学株式会社,0,1
577,S10046TG,E01524,津田駒工業株式会社,0,1
578,S10046TN,E02891,マルカキカイ株式会社,0,1
579,S10046TK,E00698,株式会社神戸新聞社,0,1
580,S10046JN,E00552,日本毛織株式会社,0,1
581,S10046YE,E27693,株式会社ネクステージ,0,1
582,S100462K,E05702,株式会社ネクスグループ,0,1
583,S1004702,E00896,川上塗料株式会社,0,1
584,S10046XD,E31256,シリコンスタジオ株式会社,0,1
585,S10046SS,E04733,大松産業株式会社,0,1
586,S10046KK,E01918,日電工業株式会社,0,1
587,S100471L,E02702,リーバイ・ストラウス　ジャパン株式会社,0,1
588,S10046U6,E04296,丸八倉庫株式会社,0,1
589,S100458Q,E01505,ユニオンツール株式会社,0,1
590,S10046V7,E04566,株式会社ホテル、ニューグランド,0,1
591,S100462W,E02372,株式会社くろがね工作所,0,1
592,S10046EQ,E02848,株式会社ティムコ,0,1
593,S1004796,E02774,アルテック株式会社,0,1
594,S10046ZD,E02988,株式会社バイク王＆カンパニー,0,1
595,S10047BB,E05628,スター・マイカ株式会社,0,1
596,S10046ZW,E04884,株式会社協和コンサルタンツ,0,1
597,S10047C6,E01006,川口化学工業株式会社,0,1
598,S10046F9,E02181,株式会社ユーシン,0,1
599,S10046PG,E01001,北興化学工業株式会社,0,1
600,S10047CO,E03007,テクノアルファ株式会社,0,1
601,S10046UI,E02585,イワキ株式会社,0,1
602,S10046XN,E22612,株式会社ファンドクリエーショングループ,0,1
603,S10047EF,E03377,株式会社キャンドゥ,0,1
604,S1004719,E02095,株式会社オプトエレクトロニクス,0,1
605,S10047BO,E05652,株式会社Ｔ＆Ｃメディカルサイエンス,0,1
606,S10047JY,E05611,イーサポートリンク株式会社,0,1
607,S10046RE,E02233,アスカ株式会社,0,1
608,S10047JS,E01609,岡野バルブ製造株式会社,0,1
609,S10047M8,E04021,トーセイ株式会社,0,1
610,S10047CZ,E01176,アサヒ衛陶株式会社,0,1
611,S10047HT,E01999,日置電機株式会社,0,1
612,S10047EO,E05555,株式会社エスプール,0,1
613,S10047LS,E04987,川崎地質株式会社,0,1
614,S10047Q9,E02703,モリト株式会社,0,1
615,S10047QH,E01375,株式会社山本製作所,0,1
616,S10047RF,E26631,株式会社アクトコール,0,1
617,S10046S1,E04834,株式会社ジャステック,0,1
618,S100472U,E27761,株式会社アメイズ,0,1
619,S10047AM,E01484,株式会社　小島鐵工所,0,1
620,S10047RX,E05607,ファーストブラザーズ株式会社,0,1
621,S10047SQ,E04074,サムティ株式会社,0,1
622,S10047T1,E00464,キユーピー株式会社,0,1
623,S10049DU,E05416,株式会社ＫＧ情報,0,1
624,S1004A62,E02306,株式会社小野測器,0,1
625,S1004AV4,E02396,興研株式会社,0,1
626,S1004AHO,E00816,協和発酵キリン株式会社,0,1
627,S1004A4G,E05223,サイバネットシステム株式会社,0,1
628,S1004ACS,E02794,東邦レマック株式会社,0,1
629,S100478J,E02701,トラスコ中山株式会社,0,1
630,S1004BTQ,E03517,株式会社ブロンコビリー,0,1
631,S1004C32,E01039,株式会社ミルボン,0,1
632,S1004CD4,E05479,ルーデン・ホールディングス株式会社,0,1
633,S1004C4X,E02097,太洋工業株式会社,0,1
634,S1004CHW,E31055,ＧＭＯ　ＴＥＣＨ株式会社,0,1
635,S1004CEQ,E30857,ＧＭＯリサーチ株式会社,0,1
636,S1004CEB,E03131,株式会社ニッセンホールディングス,0,1
637,S1004CJH,E01659,株式会社長府製作所,0,1
638,S1004CH1,E03482,株式会社ＴＲＵＣＫ－ＯＮＥ,0,1
639,S1004C6W,E01350,カナレ電気株式会社,0,1
640,S1004B6X,E01728,株式会社妙徳,0,1
641,S1004CRC,E05545,ＧＭＯクラウド株式会社,0,1
642,S1004C1C,E00474,Ｂ－Ｒ　サーティワン　アイスクリーム株式会社,0,1
643,S1004CDS,E04048,株式会社ハウスフリーダム,0,1
644,S1004BMI,E00444,カゴメ株式会社,0,1
645,S1004CTJ,E05123,ＧＭＯアドパートナーズ株式会社,0,1
646,S1004CVC,E03896,株式会社全国旅館会館,0,1
647,S1004CB1,E00523,ヒューリック株式会社,0,1
648,S1004CWP,E00492,日本たばこ産業株式会社,0,1
649,S1004CSU,E01971,スミダコーポレーション株式会社,0,1
650,S1004CTL,E02082,株式会社エイアンドティー,0,1
651,S1004CD7,E05512,株式会社アイフィスジャパン,0,1
652,S1004CBM,E02101,オプテックス・エフエー株式会社,0,1
653,S1004CZ0,E05467,株式会社ワールドホールディングス,0,1
654,S1004D20,E04730,株式会社サイプレスクラブ,0,1
655,S1004D1W,E04626,株式会社武蔵カントリー倶楽部,0,1
656,S1004CSF,E03196,株式会社ジョイフル,0,1
657,S1004D1J,E03992,株式会社日本エスコン,0,1
658,S1004C8H,E04810,富士ソフト株式会社,0,1
659,S1004D7W,E05474,ガンホー・オンライン・エンターテイメント株式会社,0,1
660,S1004B51,E01697,富士変速機株式会社,0,1
661,S1004D8U,E22101,ＧＭＯペパボ株式会社,0,1
662,S1004CTZ,E04491,ＫＮＴＶ株式会社,0,1
663,S1004D9E,E04615,宮崎ゴルフ株式会社,0,1
664,S1004DB4,E27900,株式会社エナリス,0,1
665,S1004DDD,E05041,ＧＭＯインターネット株式会社,0,1
666,S1004DKZ,E04640,浜名湖観光開発株式会社,0,1
667,S1004D9H,E03327,株式会社グローバルダイニング,0,1
668,S1004DDA,E04588,株式会社東急レクリエーション,0,1
669,S1004DLD,E06014,タイ王国,0,0
670,S1004CVR,E01185,理研コランダム株式会社,0,1
671,S1004DMJ,E00834,大倉工業株式会社,0,1
672,S1004DM2,E30697,ＯＡＴアグリオ株式会社,0,1
673,S1004D87,E04518,中部瓦斯株式会社,0,1
674,S1004CFX,E05088,株式会社ストリームメディアコーポレーション,0,1
675,S1004DDR,E22024,株式会社デ・ウエスタン・セラピテクス研究所,0,1
676,S1004DAJ,E01086,株式会社ブリヂストン,0,1
677,S1004DQK,E00397,オエノンホールディングス株式会社,0,1
678,S1004DDB,E01073,東亜石油株式会社,0,1
679,S1004DC7,E00773,北海道曹達株式会社,0,1
680,S1004DQT,E05779,バイエル・アクツィーエンゲゼルシャフト,0,0
681,S1004D8B,E04632,株式会社小山カントリー倶楽部,0,1
682,S1004D98,E02877,株式会社デイトナ,0,1
683,S1004DFT,E02487,ダンロップスポーツ株式会社,0,1
684,S1004DKJ,E00417,コカ・コーラボトラーズジャパンホールディングス株式会社,0,1
685,S1004E0I,E04801,中道リース株式会社,0,1
686,S1004DQ3,E01041,星光ＰＭＣ株式会社,0,1
687,S1004E0O,E26082,ダブル・スコープ株式会社,0,1
688,S1004DA0,E04674,株式会社小樽ゴルフ場,0,1
689,S1004E1W,E05733,ＧＣＡ株式会社,0,1
690,S1004DUT,E05408,株式会社アルテサロンホールディングス,0,1
691,S1004DII,E02800,ビーピー・カストロール株式会社,0,1
692,S1004D1Q,E02932,ＹＫＴ株式会社,0,1
693,S1004DJE,E04816,応用地質株式会社,0,1
694,S1004DGV,E00934,鳥居薬品株式会社,0,1
695,S1004DRY,E02371,株式会社イトーキ,0,1
696,S1004E4H,E05235,ケネディクス株式会社,0,1
697,S1004C5Z,E02103,株式会社ＳＵＭＣＯ,0,1
698,S1004D4T,E02120,株式会社Ｃ＆Ｇシステムズ,0,1
699,S1004DS1,E05625,株式会社ジェイエイシーリクルートメント,0,1
700,S1004DMY,E23818,チムニー株式会社,0,1
701,S1004DWB,E04224,ＳＢＳホールディングス株式会社,0,1
702,S1004E5C,E00883,花王株式会社,0,1
703,S1004DTK,E23634,アミタホールディングス株式会社,0,1
704,S1004DG5,E03342,株式会社ベルパーク,0,1
705,S1004DP0,E02543,東燃ゼネラル石油株式会社,0,1
706,S1004BR3,E00987,カルナバイオサイエンス株式会社,0,1
707,S1004E7E,E04058,東京建物不動産販売株式会社,0,1
708,S1004E6C,E03359,株式会社ダイナックホールディングス,0,1
709,S1004E9I,E22621,テラ株式会社,0,1
710,S1004DWL,E03478,株式会社ペッパーフードサービス,0,1
711,S1004DZ7,E05066,株式会社東計電算,0,1
712,S1004DIG,E30929,株式会社エラン,0,1
713,S1004DKM,E30998,アトラ株式会社,0,1
714,S1004DZ6,E04642,株式会社エムケー,0,1
715,S1004E5F,E02991,コスモ・バイオ株式会社,0,1
716,S1004CWZ,E01015,アース製薬株式会社,0,1
717,S1004EEZ,E04954,株式会社アルプス技研,0,1
718,S1004EFC,E05726,ＣＤＳ株式会社,0,1
721,S1004E8O,E27047,株式会社ｅｎｉｓｈ,0,1
722,S1004EFE,E04634,株式会社相模原ゴルフクラブ,0,1
724,S1004CTP,E04721,株式会社紫雲ゴルフ倶楽部,0,1
725,S1004EHD,E01205,株式会社倉元製作所,0,1
726,S1004E3B,E00668,ダイナパック株式会社,0,1
727,S1004E51,E01714,荏原実業株式会社,0,1
728,S1004DO0,E00559,帝国繊維株式会社,0,1
729,S1004CON,E31093,株式会社カヤック,0,1
730,S1004E63,E04005,株式会社シノケングループ,0,1
731,S1004EJC,E21740,株式会社電算システム,0,1
732,S1004D3M,E02301,キヤノン電子株式会社,0,1
733,S1004CFA,E05282,応用技術株式会社,0,1
734,S1004CUG,E02402,フジコピアン株式会社,0,1
735,S1004DRG,E00762,多木化学株式会社,0,1
736,S1004DFM,E01114,株式会社ニチリン,0,1
737,S1004DZX,E01965,ローヤル電機株式会社,0,1
738,S1004E74,E02062,ザインエレクトロニクス株式会社,0,1
739,S1004EGD,E02644,キヤノンマーケティングジャパン株式会社,0,1
740,S1004E8N,E00860,アグロ　カネショウ株式会社,0,1
741,S1004DCF,E01141,ダントーホールディングス株式会社,0,1
742,S1004DL0,E04516,静岡ガス株式会社,0,1
743,S1004CGU,E04603,東京都競馬株式会社,0,1
744,S1004ECB,E03859,東京建物株式会社,0,1
745,S1004E2F,E03497,株式会社ＭｏｎｏｔａＲＯ,0,1
746,S1004EBI,E00196,株式会社福田組,0,1
747,S1004EK8,E04256,東海汽船株式会社,0,1
748,S1004E1N,E04560,藤田観光株式会社,0,1
749,S1004EEB,E00374,株式会社不二家,0,1
750,S1004CCU,E04984,株式会社ニッパンレンタル,0,1
751,S1004EQY,E05447,株式会社アウトソーシング,0,1
752,S1004ERB,E04699,山陽開発株式会社,0,1
753,S1004E8S,E05627,株式会社ハイパー,0,1
754,S1004EJL,E27066,株式会社ＩＢＪ,0,1
755,S1004EQ9,E30114,株式会社ブイキューブ,0,1
756,S1004ESB,E26596,株式会社モブキャストホールディングス,0,1
757,S1004DJM,E00932,中外製薬株式会社,0,1
758,S1004ES8,E05413,サイオス株式会社,0,1
759,S1004DL8,E04820,ジャパンシステム株式会社,0,1
760,S1004ELP,E03435,Ｒａｋｕｔｅｎ　Ｄｉｒｅｃｔ株式会社,0,1
761,S1004D1K,E24951,株式会社ポーラ・オルビスホールディングス,0,1
762,S1004ER7,E26625,日本エマージェンシーアシスタンス株式会社,0,1
763,S1004EJD,E05033,フューチャー株式会社,0,1
764,S1004DR1,E03366,日本マクドナルドホールディングス株式会社,0,1
765,S1004ETB,E22559,サントリーホールディングス株式会社,0,1
766,S1004DPW,E01654,ホシザキ株式会社,0,1
767,S1004ED5,E04244,佐渡汽船株式会社,0,1
768,S1004EKL,E03101,ラオックス株式会社,0,1
769,S1004EG5,E05116,サイボウズ株式会社,0,1
